TN,Hand,Hand.Angle,RT,MT,tgt_jump_size,ti,clamp_size,Exp,SN,Hand_dt,RT_dt,Hand_Diff,RT_Diff
135,-14.80014193,30.19985807,1089,420,0,45,3,3d_discrete,44,2.909970114,102.6,0.969355248,-850
136,-10.42284291,34.57715709,239,971,3,45,3,3d_discrete,44,3.879325362,-507,5.466400248,554
137,-1.75938542,43.24061458,793,207,-3,45,-3,3d_discrete,44,9.34572561,78.2,-13.25235888,-189
138,-15.91807317,29.08192683,604,331,0,45,-3,3d_discrete,44,-3.906633266,-85.6,2.39126412,202
139,-12.61932229,32.38067771,806,342,-3,45,3,3d_discrete,44,-1.515369146,99.8,-2.51627796,-124
140,-15.21946483,29.78053517,682,416,1,45,3,3d_discrete,44,-4.031647106,57.2,8.63035004,397
141,-5.63068276,39.36931724,1079,438,1,45,3,3d_discrete,44,4.598702934,286.2,-1.69298062,-320
142,-8.71473287,36.28526713,759,839,-3,45,3,3d_discrete,44,2.905722314,-27,-6.144454844,312
143,-14.59446635,30.40553365,1071,325,3,45,3,3d_discrete,44,-3.23873253,191.6,4.680898372,-93
144,-9.2371294,35.7628706,978,439,-3,45,-3,3d_discrete,44,1.442165842,64.2,1.40271773,-148
145,-5.98814838,39.01185162,830,442,1,45,-3,3d_discrete,44,2.844883572,-113.4,-2.282460252,-1
146,-8.9305901,36.0694099,829,440,0,45,-3,3d_discrete,44,0.56242332,-64.4,-0.801364794,-32
147,-9.9862604,35.0137396,797,323,0,45,3,3d_discrete,44,-0.238941474,-104,7.387897738,193
148,0.40066326,45.40066326,990,321,3,45,-3,3d_discrete,44,7.148956264,105.2,-7.148956264,-232
1,3.3500764,48.3500764,758,28,0,45,0,3d_discrete,45,0,0,0.8124568,-311
2,4.97499,49.97499,447,50,0,45,0,3d_discrete,45,0.8124568,-155.5,-1.89094268,-69
3,2.54480438,47.54480438,378,35,0,45,0,3d_discrete,45,-1.07848588,-149.6666667,5.35371202,5
4,9.32359178,54.32359178,383,17,0,45,0,3d_discrete,45,4.27522614,-108.5,-4.9839703,0
5,4.16243544,49.16243544,383,33,0,45,0,3d_discrete,45,-0.70874416,-86.8,3.425125208,-17
6,8.64693171,53.64693171,366,37,0,45,0,3d_discrete,45,2.716381048,-25.4,1.914717346,-101
7,11.95831382,56.95831382,265,36,0,45,0,3d_discrete,45,4.631098394,-90,-3.477006192,-60
8,9.96543344,54.96543344,205,43,0,45,0,3d_discrete,45,1.154092202,-115.4,-18.69313102,164
9,-13.24051992,31.75948008,369,49,0,45,0,3d_discrete,45,-17.53903882,51.4,22.1478241,-68
10,10.09352136,55.09352136,301,49,0,45,0,3d_discrete,45,4.608785278,-0.2,-16.78422131,32
11,-10.52510787,34.47489213,333,50,0,45,0,3d_discrete,45,-12.17543604,38.4,14.38136955,NA
12,1.83074865,46.83074865,NA,46,0,45,0,3d_discrete,45,2.205933518,NA,-9.039809626,NA
13,-11.50268458,33.49731542,272,51,0,45,0,3d_discrete,45,-6.833876108,-24,13.31233884,40
14,5.5721978,50.5721978,312,33,0,45,0,3d_discrete,45,6.478462728,-5.4,5.158966232,47
15,10.8905747,55.8905747,359,33,0,45,0,3d_discrete,45,11.63742896,43.6,-8.840053146,-67
16,5.19442891,50.19442891,292,534,0,45,0,3d_discrete,45,2.797375814,-21.6,-5.57963194,57
17,-0.93919095,44.06080905,349,32,0,45,0,3d_discrete,45,-2.782256126,32.2,2.199593234,127
18,4.451174,49.451174,476,45,0,45,0,3d_discrete,45,-0.582662892,118.4,0.796824696,7
19,5.16694892,50.16694892,483,45,0,45,0,3d_discrete,45,0.214161804,91.2,3.464005196,-240
20,8.06604897,53.06604897,243,49,0,45,0,3d_discrete,45,3.678167,-125.6,2.882954212,8
21,12.38764675,57.38764675,251,51,0,45,0,3d_discrete,45,6.561121212,-109.4,-1.73568794,-9
22,13.54974625,58.54974625,242,34,0,45,0,3d_discrete,45,4.825433272,-97,-7.051145314,57
23,7.01045767,52.01045767,299,51,0,45,0,3d_discrete,45,-2.225712042,-4.6,-1.43366811,95
24,5.67924972,50.67924972,394,67,0,45,0,3d_discrete,45,-3.659380152,108.2,1.888933202,-150
25,7.44371641,52.44371641,244,34,0,45,0,3d_discrete,45,-1.77044695,-42,1.840775596,163
26,8.50870332,53.50870332,407,51,0,45,0,3d_discrete,45,0.070328646,89.8,-0.56512355,-84
27,6.54203815,51.54203815,323,48,0,45,0,3d_discrete,45,-0.494794904,-10.4,1.636969088,-40
28,8.47114463,53.47114463,283,51,0,45,0,3d_discrete,45,1.142174184,-47.2,-4.563600446,94
29,3.4646178,48.4646178,377,28,1,45,-3,3d_discrete,45,-3.421426262,50.2,4.50352421,-112
30,8.09924841,53.09924841,265,34,3,45,-3,3d_discrete,45,1.082097948,-66,6.63301379,-11
31,16.28815192,61.28815192,254,34,0,45,3,3d_discrete,45,7.715111738,-46.4,-11.46078001,51
32,4.39870535,49.39870535,305,34,-3,45,-3,3d_discrete,45,-3.745668272,8.2,8.75369956,-20
33,14.32271998,59.32271998,285,35,3,45,3,3d_discrete,45,5.008031288,-12.2,-14.18875192,-15
34,-0.69869438,44.30130562,270,50,1,45,3,3d_discrete,45,-9.180720636,-5.8,5.344660422,38
35,3.78264545,48.78264545,308,51,0,45,-3,3d_discrete,45,-3.836060214,23.6,1.936949254,-11
36,3.0774554,48.0774554,297,41,-3,45,3,3d_discrete,45,-1.89911096,4,2.948408806,-54
37,6.43265392,51.43265392,243,52,3,45,3,3d_discrete,45,1.049297846,-37.6,-0.851320356,-8
38,3.39598696,48.39598696,235,44,0,45,-3,3d_discrete,45,0.19797749,-35.6,7.376364588,36
39,13.64011303,58.64011303,271,24,-3,45,-3,3d_discrete,45,7.574342078,0.2,-6.596564164,-7
40,7.85877472,52.85877472,264,33,3,45,-3,3d_discrete,45,0.977777914,2,5.133778896,-29
41,15.47132817,60.47132817,235,51,1,45,3,3d_discrete,45,6.11155681,-14.6,-3.257813498,61
42,13.65872986,58.65872986,296,50,0,45,3,3d_discrete,45,2.853743312,35.8,-1.212889348,-35
43,14.7083039,59.7083039,261,66,1,45,-3,3d_discrete,45,1.640853964,-4.4,-9.996841646,46
44,2.47929956,47.47929956,307,52,-3,45,3,3d_discrete,45,-8.355987682,34.4,2.549099344,-180
45,4.32080495,49.32080495,127,50,0,45,-3,3d_discrete,45,-5.806888338,-118.2,-0.76355886,173
46,0.57872557,45.57872557,300,33,-3,45,3,3d_discrete,45,-6.570447198,41.8,NA,50
47,NA,239.0989303,350,61,3,45,3,3d_discrete,45,NA,81,NA,-59
48,6.34019175,51.34019175,291,34,3,45,-3,3d_discrete,45,0.654726604,16,-6.95508165,18
49,-4.44568835,40.55431165,309,34,-3,45,-3,3d_discrete,45,-6.300355046,33.6,10.08454646,-68
50,6.42874775,51.42874775,241,34,1,45,3,3d_discrete,45,3.784191416,-57.2,1.838137296,32
51,9.25340507,54.25340507,273,34,0,45,3,3d_discrete,45,5.622328712,-19.8,-2.007973356,-63
52,8.91210825,53.91210825,210,56,1,45,-3,3d_discrete,45,3.614355356,-54.8,-0.669459492,25
53,8.71826301,53.71826301,235,51,1,45,3,3d_discrete,45,2.944895864,-18.6,1.147736104,15
54,13.44392098,58.44392098,250,33,3,45,3,3d_discrete,45,4.092631968,8.2,-5.65408955,100
55,8.13010235,53.13010235,350,32,1,45,-3,3d_discrete,45,-1.561457582,86.4,-8.093784968,93
56,-2.26795454,42.73204546,443,37,0,45,-3,3d_discrete,45,-9.65524255,145.4,9.576106366,-192
57,6.90716272,51.90716272,251,51,3,45,-3,3d_discrete,45,-0.079136184,-54.8,-2.334507406,-50
58,3.53625339,48.53625339,201,48,-3,45,-3,3d_discrete,45,-2.41364359,-98,2.744892342,92
59,4.49045192,49.49045192,293,34,0,45,3,3d_discrete,45,0.331248752,-14.6,4.504389782,2
60,9.21102654,54.21102654,295,31,-3,45,3,3d_discrete,45,4.835638534,-1.6,0.011188216,-155
61,12.09475708,57.09475708,140,49,1,45,-3,3d_discrete,45,4.84682675,-96,-1.060594872,98
62,12.06591208,57.06591208,238,67,-3,45,3,3d_discrete,45,3.786231878,4.6,-8.736520642,54
63,3.27767595,48.27767595,292,49,0,45,3,3d_discrete,45,-4.950288764,40.4,2.870573242,-3
64,6.56269851,51.56269851,289,51,0,45,-3,3d_discrete,45,-2.079715522,38.2,4.711907518,6
65,11.7905009,56.7905009,295,37,1,45,3,3d_discrete,45,2.632191996,44.2,1.68989702,-21
66,13.82680813,58.82680813,274,34,3,45,-3,3d_discrete,45,4.322089016,-3.6,-11.41362571,10
67,0,45,284,33,-3,45,-3,3d_discrete,45,-7.091536698,-2.8,4.285753198,-181
68,4.53777251,49.53777251,103,50,3,45,3,3d_discrete,45,-2.8057835,-146,0.99388396,-21
69,5.27389596,50.27389596,82,34,0,45,-3,3d_discrete,45,-1.81189954,-125.6,-6.726709132,81
70,-4.76364169,40.23635831,163,450,-3,45,3,3d_discrete,45,-8.538608672,-18.2,5.477987148,84
71,-2.56377021,42.43622979,247,34,3,45,3,3d_discrete,45,-3.060621524,71.2,3.577191322,-59
72,1.26677639,46.26677639,188,50,3,45,-3,3d_discrete,45,0.516569798,31.4,4.694366656,32
73,6.31698568,51.31698568,220,59,1,45,3,3d_discrete,45,5.210936454,40,-5.750851344,-49
74,-0.61080607,44.38919393,171,63,1,45,-3,3d_discrete,45,-0.53991489,-26.8,5.83061658,110
75,7.71567356,52.71567356,281,17,-3,45,-3,3d_discrete,45,5.29070169,59.6,-4.134575722,69
76,5.11731485,50.11731485,350,48,0,45,3,3d_discrete,45,1.156125968,108,0.485567892,-136
77,6.68690933,51.68690933,214,33,-3,45,3,3d_discrete,45,1.64169386,-33.2,-6.144478274,66
78,-0.9012076,44.0987924,280,51,1,45,-3,3d_discrete,45,-4.502784414,20.8,4.691368034,7
79,4.89040206,49.89040206,287,51,1,45,3,3d_discrete,45,0.18858362,4.6,0.439483316,-118
80,4.73343833,49.73343833,169,67,3,45,-3,3d_discrete,45,0.628066936,-91,-1.674131856,86
81,2.54480438,47.54480438,255,34,0,45,-3,3d_discrete,45,-1.04606492,14,-0.705947738,-51
82,0.62684347,45.62684347,204,42,-3,45,-3,3d_discrete,45,-1.752012658,-35,10.37480125,33
83,13.9773578,58.9773578,237,500,0,45,3,3d_discrete,45,8.622788592,6.6,-11.83616101,13
84,1.45389547,46.45389547,250,44,3,45,3,3d_discrete,45,-3.21337242,27,9.762758532,-149
85,12.83745792,57.83745792,101,34,-3,45,-3,3d_discrete,45,6.549386112,-108.4,0.92139126,78
86,16.56236038,61.56236038,179,50,-3,45,3,3d_discrete,45,7.470777372,-15.2,-11.43829435,246
87,6.24837167,51.24837167,425,34,1,45,3,3d_discrete,45,-3.967516978,186.6,4.740456482,-108
88,10.24169574,55.24169574,317,51,1,45,-3,3d_discrete,45,0.772939504,62.6,0.684172018,-58
89,13.29386083,58.29386083,259,34,3,45,-3,3d_discrete,45,1.457111522,2.8,-1.246015118,33
90,11.85044266,56.85044266,292,33,0,45,3,3d_discrete,45,0.211096404,-2.4,2.876784568,-140
91,14.26844394,59.26844394,152,50,0,45,-3,3d_discrete,45,3.087880972,-137,-3.811392534,-25
92,11.50922134,56.50922134,127,50,3,45,3,3d_discrete,45,-0.723511562,-102.4,0.732740736,125
93,12.74202866,57.74202866,252,34,1,45,-3,3d_discrete,45,0.009229174,35.6,5.394136322,-42
94,19.34674102,64.34674102,210,33,-3,45,3,3d_discrete,45,5.403365496,3.4,-7.582589712,-19
95,11.74257847,56.74257847,191,50,1,45,3,3d_discrete,45,-2.179224216,4.6,2.929520918,39
96,14.77301325,59.77301325,230,50,3,45,3,3d_discrete,45,0.750296702,28,-2.000487278,-24
97,13.08835213,58.08835213,206,17,0,45,-3,3d_discrete,45,-1.250190576,-11.8,-6.925489286,203
98,4.51807139,49.51807139,409,45,0,45,3,3d_discrete,45,-8.175679862,159.8,11.98880211,-221
99,15.79690662,60.79690662,188,50,-3,45,-3,3d_discrete,45,3.813122248,-56.8,-4.293433566,6
100,11.4436967,56.4436967,194,51,3,45,-3,3d_discrete,45,-0.480311318,-51.4,1.179345934,130
101,12.08554998,57.08554998,324,68,0,45,3,3d_discrete,45,0.699034616,59.8,1.643040718,-112
102,13.88865034,58.88865034,212,50,1,45,3,3d_discrete,45,2.342075334,-53.4,2.817165474,-73
103,19.75275192,64.75275192,139,66,0,45,-3,3d_discrete,45,5.159240808,-72.4,-0.239933348,35
104,20.44179656,65.44179656,174,44,-3,45,-3,3d_discrete,45,4.91930746,-34.6,-13.79640405,279
105,5.44581646,50.44581646,453,51,3,45,-3,3d_discrete,45,-8.877096592,192.6,5.80404568,-100
106,11.04094018,56.04094018,353,51,3,45,3,3d_discrete,45,-3.073050912,86.8,3.544422264,-201
107,14.75954047,59.75954047,152,50,1,45,-3,3d_discrete,45,0.471371352,-102.2,-2.095961286,149
108,10.891286,55.891286,301,50,-3,45,3,3d_discrete,45,-1.624589934,14.4,2.611704456,-41
109,11.76828893,56.76828893,260,51,1,45,3,3d_discrete,45,0.987114522,-43.8,5.176451586,-169
110,19.81947153,64.81947153,91,62,-3,45,3,3d_discrete,45,6.163566108,-140.4,-1.61637707,-7
111,19.99363303,64.99363303,84,51,0,45,3,3d_discrete,45,4.547189038,-93.6,-13.7565272,182
112,4.10649717,49.10649717,266,533,0,45,-3,3d_discrete,45,-9.209338162,65.6,5.117194182,78
113,8.80679269,53.80679269,344,50,-3,45,-3,3d_discrete,45,-4.09214398,135,6.000810336,-43
114,15.56743155,60.56743155,301,74,1,45,-3,3d_discrete,45,1.908666356,83.8,-2.366184804,-56
115,11.54669055,56.54669055,245,50,3,45,-3,3d_discrete,45,-0.457518448,-3,4.47221332,-132
116,15.02522158,60.02522158,113,50,3,45,3,3d_discrete,45,4.014694872,-140.8,0.871435798,57
117,18.84419743,63.84419743,170,50,3,45,3,3d_discrete,45,4.88613067,-64.6,0.66650342,69
118,22.18667789,67.18667789,239,32,-3,45,3,3d_discrete,45,5.55263409,25.4,-9.693101964,176
119,11.72511202,56.72511202,415,43,0,45,-3,3d_discrete,45,-4.140467874,178.6,7.862895442,-304
120,21.59833669,66.59833669,111,58,-3,45,-3,3d_discrete,45,3.722427568,-98.6,-2.285855734,145
121,20.3842958,65.3842958,256,33,1,45,3,3d_discrete,45,1.436571834,17.8,-15.38358568,-23
122,1.53983829,46.53983829,233,67,0,45,3,3d_discrete,45,-13.94701385,-17.8,6.45049024,42
123,4.44124119,49.44124119,275,32,1,45,-3,3d_discrete,45,-7.496523608,17,6.240351134,-60
124,10.4207124,55.4207124,215,150,3,45,-3,3d_discrete,45,-1.256172474,-3,3.68932989,101
125,12.23796869,57.23796869,316,66,3,45,3,3d_discrete,45,2.433157416,57,0.577134246,-3
126,10.92280472,55.92280472,313,52,-3,45,-3,3d_discrete,45,3.010291662,42.6,1.458421082,-157
127,15.09157268,60.09157268,156,84,-3,45,3,3d_discrete,45,4.468712744,-99,-1.130679938,-81
128,16.34080563,61.34080563,75,44,1,45,-3,3d_discrete,45,3.338032806,-140,6.020277602,49
129,25.34617594,70.34617594,124,100,3,45,-3,3d_discrete,45,9.358310408,-72.8,-2.712317146,72
130,25.23283132,70.23283132,196,50,0,45,3,3d_discrete,45,6.645993262,23.2,-3.624658616,-3
131,24.2795147,69.2795147,193,50,1,45,3,3d_discrete,45,3.021334646,44.2,-23.58987043,NA
132,-2.91083783,42.08916217,NA,384,0,45,-3,3d_discrete,45,-20.56853578,NA,14.2954345,NA
133,10.14554443,55.14554443,241,50,3,45,-3,3d_discrete,45,-6.273101282,75.2,5.055741774,-31
134,12.66506377,57.66506377,210,67,1,45,-3,3d_discrete,45,-1.217359508,17.2,6.307032918,-7
135,17.40691303,62.40691303,203,68,0,45,3,3d_discrete,45,5.08967341,-5.6,3.446019558,-71
136,19.99628706,64.99628706,132,69,3,45,3,3d_discrete,45,8.535692968,-63.8,-4.757593346,73
137,19.7760766,64.7760766,205,50,-3,45,-3,3d_discrete,45,3.778099622,6.8,-1.558750778,124
138,20.23527117,65.23527117,329,50,0,45,-3,3d_discrete,45,2.219348844,113.2,-17.37563718,-40
139,0.40827655,45.40827655,289,417,-3,45,3,3d_discrete,45,-15.15628833,57.4,6.513950904,-7
140,4.30105606,49.30105606,282,50,1,45,3,3d_discrete,45,-8.642337428,34.6,5.10719216,-26
141,6.76123851,51.76123851,256,50,1,45,3,3d_discrete,45,-3.535145268,-16.2,4.801560186,-154
142,9.50947922,54.50947922,102,50,-3,45,3,3d_discrete,45,1.266414918,-149.6,-2.146725994,133
143,4.14462374,49.14462374,235,41,3,45,3,3d_discrete,45,-0.880311076,2.2,-0.448511318,-100
144,4.51807139,49.51807139,135,51,-3,45,-3,3d_discrete,45,-1.328822394,-67,0.963999614,-55
145,5.77732474,50.77732474,80,39,1,45,-3,3d_discrete,45,-0.36482278,-81.6,3.667212018,94
146,10.11536132,55.11536132,174,51,0,45,-3,3d_discrete,45,3.302389238,28.8,4.614322012,36
147,16.03473436,61.03473436,210,49,0,45,3,3d_discrete,45,7.91671125,43.2,-3.497226412,97
148,14.635729,59.635729,307,48,3,45,-3,3d_discrete,45,4.419484838,125.8,-4.419484838,-227
1,8.59122543,53.59122543,80,117,0,45,0,3d_discrete,46,0,0,-6.857195485,-29
2,-5.12316554,39.87683446,51,100,0,45,0,3d_discrete,46,-6.857195485,-14.5,13.2411305,88
3,11.30993247,56.30993247,139,82,0,45,0,3d_discrete,46,6.383935017,49,-3.769174139,-75
4,8.41234529,53.41234529,64,91,0,45,0,3d_discrete,46,2.614760878,-19.5,-0.655771759,193
5,8.24632081,53.24632081,257,69,0,45,0,3d_discrete,46,1.958989118,138.8,-10.53274176,27
6,-5.00583255,39.99416745,284,67,0,45,0,3d_discrete,46,-8.573752646,125,6.988043994,49
7,3.75855569,48.75855569,333,72,0,45,0,3d_discrete,46,-1.585708652,117.6,-1.027268628,-4
8,0.58662571,45.58662571,329,76,0,45,0,3d_discrete,46,-2.61297728,75.6,-6.853268604,-142
9,-9.93638994,35.06361006,187,670,0,45,0,3d_discrete,46,-9.466245884,-91,19.34458349,-83
10,9.69866174,54.69866174,104,71,0,45,0,3d_discrete,46,9.87833761,-143.4,-6.400326354,178
11,5.37437737,50.37437737,282,69,0,45,0,3d_discrete,46,3.478011256,35,-1.61582168,-118
12,3.75855569,48.75855569,164,69,0,45,0,3d_discrete,46,1.862189576,-49.2,-9.716945244,82
13,-7.59464337,37.40535663,246,72,0,45,0,3d_discrete,46,-7.854755668,49.4,3.644140046,-79
14,-2.45403167,42.54596833,167,85,0,45,0,3d_discrete,46,-4.210615622,-25.6,10.98852159,65
15,8.24344697,53.24344697,232,88,0,45,0,3d_discrete,46,6.777905972,13.8,-12.2407249,3
16,-6.34019175,38.65980825,235,68,0,45,0,3d_discrete,46,-5.462818924,26.2,6.03228536,59
17,-1.32452191,43.67547809,294,61,0,45,0,3d_discrete,46,0.569466436,59.2,-4.079689908,-8
18,-4.85660393,40.14339607,286,70,0,45,0,3d_discrete,46,-3.510223472,43.2,5.788837852,2
19,1.77880032,46.77880032,288,89,0,45,0,3d_discrete,46,2.27861438,21,-0.296788822,-7
20,-0.20834737,44.79165263,281,625,0,45,0,3d_discrete,46,1.981825558,4.2,-0.70620218,-114
21,0.441861,45.441861,167,74,0,45,0,3d_discrete,46,1.275623378,-96.2,-5.672979158,-80
22,-6.20776722,38.79223278,87,82,0,45,0,3d_discrete,46,-4.39735578,-134.8,1.225955426,180
23,-5.01311376,39.98688624,267,76,0,45,0,3d_discrete,46,-3.171400354,49,11.2749349,-73
24,7.38257635,52.38257635,194,80,0,45,0,3d_discrete,46,8.10353455,-5.2,-4.712353184,102
25,3.3898658,48.3898658,296,52,0,45,0,3d_discrete,46,3.391181366,93.8,-11.01701811,-79
26,-9.64440564,35.35559436,217,72,0,45,0,3d_discrete,46,-7.625836746,4.8,5.76135966,-57
27,-3.30186567,41.69813433,160,69,0,45,0,3d_discrete,46,-1.864477086,-66.8,8.665263102,-10
28,7.95752523,52.95752523,150,68,0,45,0,3d_discrete,46,6.800786016,-53.4,-15.26552997,269
29,-10.98065001,34.01934999,419,94,1,45,-3,3d_discrete,46,-8.464743952,170.6,9.477574378,-133
30,-2.72631099,42.27368901,286,89,3,45,-3,3d_discrete,46,1.012830426,39.6,9.32378671,-230
31,10.65794606,55.65794606,56,84,0,45,3,3d_discrete,46,10.33661714,-158.2,-13.99577411,18
32,-3.34681864,41.65318136,74,51,-3,45,-3,3d_discrete,46,-3.65915697,-123,3.470748462,172
33,-1.83446903,43.16553097,246,56,3,45,3,3d_discrete,46,-0.188408508,29.8,2.197970796,-12
34,3.19953971,48.19953971,234,51,1,45,3,3d_discrete,46,2.009562288,54.8,-10.96689227,-67
35,-9.02761295,35.97238705,167,68,0,45,-3,3d_discrete,46,-8.95732998,11.6,11.32588006,-53
36,0.20834737,45.20834737,114,75,-3,45,3,3d_discrete,46,2.368550078,-53,-7.733024602,116
37,-8.56914188,36.43085812,230,50,3,45,3,3d_discrete,46,-5.364474524,31.8,2.117624418,-135
38,-7.60577957,37.39422043,95,70,0,45,-3,3d_discrete,46,-3.246850106,-73,1.443416184,87
39,-8.50283916,36.49716084,182,54,-3,45,-3,3d_discrete,46,-1.803433922,24.4,3.106583098,-27
40,-4.48841684,40.51158316,155,66,3,45,-3,3d_discrete,46,1.303149176,-0.2,0.171165162,-21
41,-5.44865144,39.55134856,134,65,1,45,3,3d_discrete,46,1.474314338,-25.2,-4.030498864,-19
42,-9.70665241,35.29334759,115,34,0,45,3,3d_discrete,46,-2.556184526,-21.2,12.3713148,66
43,5.23227288,50.23227288,181,82,1,45,-3,3d_discrete,46,9.815130274,27.6,-7.907940904,-50
44,-1.21887524,43.78112476,131,47,-3,45,3,3d_discrete,46,1.90718937,-12.2,-7.804380544,99
45,-10.15696552,34.84303448,230,56,0,45,-3,3d_discrete,46,-5.897191174,71.8,-5.39661616,-161
46,-18.07981424,26.92018576,69,756,-3,45,3,3d_discrete,46,-11.29380733,-76.2,8.095015278,115
47,-10.0543356,34.9456644,184,50,3,45,3,3d_discrete,46,-3.198792056,25,2.596550888,-99
48,-10.63029911,34.36970089,85,68,3,45,-3,3d_discrete,46,-0.602241168,-54.8,1.467332302,117
49,-11.1489897,33.8510103,202,51,-3,45,-3,3d_discrete,46,0.865091134,48,2.75513102,-116
50,-7.95308197,37.04691803,86,69,1,45,3,3d_discrete,46,3.620222154,-39.2,4.487402594,167
51,0.18785434,45.18785434,253,66,0,45,3,3d_discrete,46,8.107624748,91,-7.953497508,-137
52,-7.19347006,37.80652994,116,69,1,45,-3,3d_discrete,46,0.15412724,-32.4,1.93281115,102
53,-3.91824886,41.08175114,218,68,1,45,3,3d_discrete,46,2.08693839,43,-8.02697152,28
54,-12.14427805,32.85572195,246,52,3,45,3,3d_discrete,46,-5.94003313,62.2,4.952647608,-69
55,-7.00126756,37.99873244,177,72,1,45,-3,3d_discrete,46,-0.987385522,-25,-1.124340548,73
56,-10.20397372,34.79602628,250,36,0,45,-3,3d_discrete,46,-2.11172607,48.6,3.589423716,-134
57,-6.46981999,38.53018001,116,68,3,45,-3,3d_discrete,46,1.477697646,-85.4,7.466909338,11
58,2.2259239,47.2259239,127,84,-3,45,-3,3d_discrete,46,8.944606984,-56.2,-12.18064821,-25
59,-9.40733587,35.59266413,102,50,0,45,3,3d_discrete,46,-3.236041222,-52.4,-0.46873021,43
60,-10.59476571,34.40523429,145,67,-3,45,3,3d_discrete,46,-3.704771432,-3,NA,40
61,NA,344.2913622,185,1126,1,45,-3,3d_discrete,46,NA,50,NA,-50
62,-8.71745696,36.28254304,135,51,-3,45,3,3d_discrete,46,-2.124766034,-3.8,-1.944535966,-57
63,-11.71003616,33.28996384,78,70,0,45,3,3d_discrete,46,-4.069302,-51,2.9178685,92
64,-11.54669055,33.45330945,170,53,0,45,-3,3d_discrete,46,-1.1514335,27.4,1.990715968,10
65,-9.59313426,35.40686574,180,66,1,45,3,3d_discrete,46,0.839282468,30.4,-0.330199682,-13
66,-9.755476,35.244524,167,62,3,45,-3,3d_discrete,46,0.509082786,21,-0.46382796,11
67,-10.59476571,34.40523429,178,85,-3,45,-3,3d_discrete,46,0.045254826,23.4,1.123873302,-29
68,-8.91110647,36.08889353,149,85,3,45,3,3d_discrete,46,1.169128128,-19.8,-1.269461552,-21
69,-9.83903739,35.16096261,128,89,0,45,-3,3d_discrete,46,-0.100333424,-32.4,1.586408114,8
70,-7.91750303,37.08249697,136,49,-3,45,3,3d_discrete,46,1.48607469,-15.6,-3.081538146,9
71,-11.30993247,33.69006753,145,89,3,45,3,3d_discrete,46,-1.595463456,-2.2,8.861225136,-43
72,-0.41219274,44.58780726,102,104,3,45,-3,3d_discrete,46,7.26576168,-30,-4.192002994,30
73,-3.52746805,41.47253195,132,67,1,45,3,3d_discrete,46,3.073758686,3.4,-3.216352212,51
74,-5.97001598,39.02998402,183,92,1,45,-3,3d_discrete,46,-0.142593526,43.4,5.397453414,-67
75,1.26367255,46.26367255,116,104,-3,45,-3,3d_discrete,46,5.254859888,-19.6,-10.68651556,2
76,-8.95107064,36.04892936,118,53,0,45,3,3d_discrete,46,-5.431655668,-12.2,1.690530804,-4
77,-8.97262661,36.02737339,114,102,-3,45,3,3d_discrete,46,-3.741124864,-18.6,2.349511344,20
78,-7.39702707,37.60297293,134,71,1,45,-3,3d_discrete,46,-1.39161352,1,9.14561485,69
79,3.67823872,48.67823872,203,3938,1,45,3,3d_discrete,46,7.75400133,66,-6.693997634,38
80,-4.08561678,40.91438322,241,66,3,45,-3,3d_discrete,46,1.060003696,79,0.960732692,-89
81,-1.66833745,43.33166255,152,84,0,45,-3,3d_discrete,46,2.020736388,-16.8,-2.399898176,19
82,-2.84213788,42.15786212,171,40,-3,45,-3,3d_discrete,46,-0.379161788,-9.2,-0.92048751,-71
